uid,cid,qid,acc,time,conf,acc/time,type
5d0bae193e8262001589a71c,SA,5,0,27.708,3,0.0,1
5d0bae193e8262001589a71c,SA,6,0,14.802,3,0.0,1
5d0bae193e8262001589a71c,SA,8,0,18.275,3,0.0,2
5d0bae193e8262001589a71c,SA,9,1,13.617,3,0.07343761474627304,2
5d0bae193e8262001589a71c,SA,10,0,49.454,3,0.0,2
5d0bae193e8262001589a71c,SA,11,1,36.195,3,0.02762812543168946,2
5d0bae193e8262001589a71c,SA,12,1,28.387,3,0.035227392820657344,2
5e8e474ffacc7d10481f2f15,SA,2,1,10.5,5,0.09523809523809523,1
5e8e474ffacc7d10481f2f15,SA,3,1,9.262,4,0.10796804145972791,1
5e8e474ffacc7d10481f2f15,SA,4,1,8.534,5,0.11717834544176235,1
5e8e474ffacc7d10481f2f15,SA,5,1,15.293,2,0.06538939384031911,1
5e8e474ffacc7d10481f2f15,SA,6,1,24.629,2,0.040602541719111616,1
5e8e474ffacc7d10481f2f15,SA,8,1,7.672,5,0.13034410844629823,2
5e8e474ffacc7d10481f2f15,SA,9,1,9.405,5,0.10632642211589581,2
5e8e474ffacc7d10481f2f15,SA,10,0,63.388,4,0.0,2
5e8e474ffacc7d10481f2f15,SA,11,1,15.947,5,0.06270771932024832,2
5e8e474ffacc7d10481f2f15,SA,12,0,20.989,4,0.0,2
5e25bfae3bb6fc016a424964,SA,2,1,136.852,5,0.007307163943530237,1
5e25bfae3bb6fc016a424964,SA,3,1,7.761,5,0.12884937508053085,1
5e25bfae3bb6fc016a424964,SA,4,1,28.679,5,0.03486871927194114,1
5e25bfae3bb6fc016a424964,SA,5,1,14.937,4,0.06694784762669881,1
5e25bfae3bb6fc016a424964,SA,6,1,32.759,4,0.030525962330962483,1
5e25bfae3bb6fc016a424964,SA,8,1,24.023,5,0.0416267743412563,2
5e25bfae3bb6fc016a424964,SA,9,1,54.534,4,0.018337184142003155,2
5e25bfae3bb6fc016a424964,SA,10,1,118.037,4,0.008471919821750806,2
5e25bfae3bb6fc016a424964,SA,11,1,24.702,4,0.040482552020079346,2
5e25bfae3bb6fc016a424964,SA,12,0,34.0,3,0.0,2
5b2f7e715307700001059b78,SA,2,1,14.325,5,0.06980802792321117,1
5b2f7e715307700001059b78,SA,3,1,11.69,5,0.0855431993156544,1
5b2f7e715307700001059b78,SA,4,1,17.483,5,0.05719842132357147,1
5b2f7e715307700001059b78,SA,5,1,24.774,5,0.040364898684104304,1
5b2f7e715307700001059b78,SA,6,1,34.037,5,0.029379792578664396,1
5b2f7e715307700001059b78,SA,8,1,9.513,5,0.10511931041732367,2
5b2f7e715307700001059b78,SA,9,1,15.873,5,0.063000063000063,2
5b2f7e715307700001059b78,SA,10,1,100.147,4,0.009985321577281396,2
5b2f7e715307700001059b78,SA,11,1,60.189,4,0.016614331522371198,2
5b2f7e715307700001059b78,SA,12,1,33.763,3,0.029618221129638956,2
5ef3bb265311db14418a71f7,SA,2,1,13.365,5,0.07482229704451926,1
5ef3bb265311db14418a71f7,SA,3,1,16.131,5,0.06199243692269543,1
5ef3bb265311db14418a71f7,SA,4,1,16.984,5,0.058878944889307575,1
5ef3bb265311db14418a71f7,SA,5,1,23.296,5,0.042925824175824176,1
5ef3bb265311db14418a71f7,SA,6,1,33.898,4,0.02950026550238952,1
5ef3bb265311db14418a71f7,SA,8,1,11.723,5,0.08530239699735562,2
5ef3bb265311db14418a71f7,SA,9,1,19.972,5,0.05007009813739235,2
5ef3bb265311db14418a71f7,SA,10,1,28.606,4,0.0349577011815703,2
5ef3bb265311db14418a71f7,SA,11,1,71.309,4,0.014023475297648264,2
5ef3bb265311db14418a71f7,SA,12,1,38.292,4,0.026115115428810193,2
5d3ee89122ed84000172272a,SA,2,1,36.042,3,0.027745408134953665,1
5d3ee89122ed84000172272a,SA,3,1,34.893,3,0.028659043361132605,1
5d3ee89122ed84000172272a,SA,4,1,22.906,3,0.04365668383829564,1
5d3ee89122ed84000172272a,SA,5,1,9.033,3,0.11070519207350825,1
5d3ee89122ed84000172272a,SA,6,1,13.834,3,0.07228567297961544,1
5d3ee89122ed84000172272a,SA,8,1,10.426,4,0.0959140610013428,2
5d3ee89122ed84000172272a,SA,9,1,14.351,3,0.06968155529231412,2
5d3ee89122ed84000172272a,SA,10,0,41.091,3,0.0,2
5d3ee89122ed84000172272a,SA,11,0,18.946,3,0.0,2
5d3ee89122ed84000172272a,SA,12,0,14.397,3,0.0,2
5ee9fc83a17c1d02ad6c07e0,SA,2,0,5.641,4,0.0,1
5ee9fc83a17c1d02ad6c07e0,SA,3,0,6.188,3,0.0,1
5ee9fc83a17c1d02ad6c07e0,SA,4,1,13.07,4,0.07651109410864575,1
5ee9fc83a17c1d02ad6c07e0,SA,5,1,5.709,2,0.17516202487300755,1
5ee9fc83a17c1d02ad6c07e0,SA,6,0,5.567,3,0.0,1
5ee9fc83a17c1d02ad6c07e0,SA,8,0,9.569,3,0.0,2
5ee9fc83a17c1d02ad6c07e0,SA,9,0,7.69,2,0.0,2
5ee9fc83a17c1d02ad6c07e0,SA,10,0,8.178,3,0.0,2
5ee9fc83a17c1d02ad6c07e0,SA,11,0,6.731,5,0.0,2
5ee9fc83a17c1d02ad6c07e0,SA,12,0,5.994,3,0.0,2
5e9bc7adcf719d0d4854a34e,SA,2,1,10.673,5,0.093694368968425,1
5e9bc7adcf719d0d4854a34e,SA,3,1,13.74,5,0.07278020378457059,1
5e9bc7adcf719d0d4854a34e,SA,4,1,13.525,5,0.07393715341959334,1
5e9bc7adcf719d0d4854a34e,SA,5,1,11.681,5,0.0856091088091773,1
5e9bc7adcf719d0d4854a34e,SA,6,0,42.992,5,0.0,1
5e9bc7adcf719d0d4854a34e,SA,8,1,6.044,5,0.1654533421575116,2
5e9bc7adcf719d0d4854a34e,SA,9,1,8.971,4,0.11147029316687103,2
5e9bc7adcf719d0d4854a34e,SA,10,1,33.352,4,0.02998320940273447,2
5e9bc7adcf719d0d4854a34e,SA,11,1,15.085,5,0.06629101756711965,2
5e9bc7adcf719d0d4854a34e,SA,12,0,42.939,3,0.0,2
5edf94ca75bfd126354e13b9,GA,2,1,17.705,3,0.056481219994351885,1
5edf94ca75bfd126354e13b9,GA,3,1,11.632,3,0.0859697386519945,1
5edf94ca75bfd126354e13b9,GA,4,1,11.021,5,0.09073586788857635,1
5edf94ca75bfd126354e13b9,GA,5,1,16.075,4,0.06220839813374806,1
5edf94ca75bfd126354e13b9,GA,6,1,20.175,3,0.049566294919454766,1
5edf94ca75bfd126354e13b9,GA,8,1,16.856,5,0.05932605600379686,2
5edf94ca75bfd126354e13b9,GA,9,1,14.794,4,0.0675949709341625,2
5edf94ca75bfd126354e13b9,GA,10,1,16.485,4,0.060661207158022444,2
5edf94ca75bfd126354e13b9,GA,11,1,17.356,4,0.05761696243374049,2
5edf94ca75bfd126354e13b9,GA,12,1,26.577,3,0.03762651917071152,2
5c66bbd0d0fb37000172fdfe,GA,2,1,25.342,5,0.03946018467366427,1
5c66bbd0d0fb37000172fdfe,GA,3,1,12.399,4,0.08065166545689169,1
5c66bbd0d0fb37000172fdfe,GA,4,1,11.857,5,0.08433836552247619,1
5c66bbd0d0fb37000172fdfe,GA,5,1,12.776,5,0.07827175954915466,1
5c66bbd0d0fb37000172fdfe,GA,6,0,17.856,2,0.0,1
5c66bbd0d0fb37000172fdfe,GA,8,1,8.008,5,0.1248751248751249,2
5c66bbd0d0fb37000172fdfe,GA,9,1,15.833,4,0.06315922440472431,2
5c66bbd0d0fb37000172fdfe,GA,10,1,20.584,4,0.04858142246404975,2
5c66bbd0d0fb37000172fdfe,GA,11,1,36.08,3,0.02771618625277162,2
5c66bbd0d0fb37000172fdfe,GA,12,1,27.584,1,0.03625290023201856,2
5ebf20dfbe8f9015d7928160,GA,2,0,3.072,3,0.0,1
5ebf20dfbe8f9015d7928160,GA,3,0,2.323,1,0.0,1
5ebf20dfbe8f9015d7928160,GA,4,0,2.758,2,0.0,1
5ebf20dfbe8f9015d7928160,GA,5,0,2.129,3,0.0,1
5ebf20dfbe8f9015d7928160,GA,6,1,2.651,2,0.37721614485099964,1
5ebf20dfbe8f9015d7928160,GA,8,0,2.842,2,0.0,2
5ebf20dfbe8f9015d7928160,GA,9,0,2.068,4,0.0,2
5ebf20dfbe8f9015d7928160,GA,10,0,1.95,3,0.0,2
5ebf20dfbe8f9015d7928160,GA,11,0,2.104,2,0.0,2
5ebf20dfbe8f9015d7928160,GA,12,1,2.071,1,0.48285852245292127,2
5a5bc995f6c517000195103f,GA,2,0,32.614,5,0.0,1
5a5bc995f6c517000195103f,GA,3,1,24.739,5,0.04042200573992481,1
5a5bc995f6c517000195103f,GA,4,1,25.965,5,0.03851338340073175,1
5a5bc995f6c517000195103f,GA,5,1,21.802,5,0.045867351619117515,1
5a5bc995f6c517000195103f,GA,6,1,17.494,5,0.05716245569909684,1
5a5bc995f6c517000195103f,GA,8,1,9.697,5,0.10312467773538209,2
5a5bc995f6c517000195103f,GA,9,1,17.044,5,0.058671673316122976,2
5a5bc995f6c517000195103f,GA,10,1,45.033,5,0.022205937867785845,2
5a5bc995f6c517000195103f,GA,11,1,39.534,5,0.025294683057621288,2
5a5bc995f6c517000195103f,GA,12,1,67.613,1,0.014790055166905772,2
5f14d601e919fa0dfb5806c0,GA,2,1,19.901,5,0.050248731219536706,1
5f14d601e919fa0dfb5806c0,GA,3,1,16.04,5,0.06234413965087282,1
5f14d601e919fa0dfb5806c0,GA,4,1,22.75,5,0.04395604395604396,1
5f14d601e919fa0dfb5806c0,GA,5,1,36.573,4,0.027342575123725153,1
5f14d601e919fa0dfb5806c0,GA,6,1,78.646,4,0.012715204841950004,1
5f14d601e919fa0dfb5806c0,GA,8,1,11.935,5,0.0837871805613741,2
5f14d601e919fa0dfb5806c0,GA,9,1,21.929,5,0.04560171462446988,2
5f14d601e919fa0dfb5806c0,GA,10,0,25.474,5,0.0,2
5f14d601e919fa0dfb5806c0,GA,11,1,25.212,5,0.039663652229097256,2
5f14d601e919fa0dfb5806c0,GA,12,0,19.986,5,0.0,2
5f4c01c41782f67f7e1fe2c2,GA,2,1,14.362,5,0.06962818548948614,1
5f4c01c41782f67f7e1fe2c2,GA,3,1,13.718,5,0.07289692374981775,1
5f4c01c41782f67f7e1fe2c2,GA,4,1,20.168,5,0.049583498611662044,1
5f4c01c41782f67f7e1fe2c2,GA,5,1,22.819,5,0.04382312984793374,1
5f4c01c41782f67f7e1fe2c2,GA,6,1,23.312,5,0.04289636238846946,1
5f4c01c41782f67f7e1fe2c2,GA,8,1,7.784,5,0.12846865364850976,2
5f4c01c41782f67f7e1fe2c2,GA,9,1,12.652,5,0.07903888713246918,2
5f4c01c41782f67f7e1fe2c2,GA,10,1,47.83,5,0.020907380305247754,2
5f4c01c41782f67f7e1fe2c2,GA,11,1,26.78,5,0.037341299477221805,2
5f4c01c41782f67f7e1fe2c2,GA,12,1,82.436,5,0.012130622543548934,2
5f52b4ed09e6d05bcd10e577,GA,2,1,14.992,5,0.06670224119530416,1
5f52b4ed09e6d05bcd10e577,GA,3,1,24.074,5,0.04153858934950569,1
5f52b4ed09e6d05bcd10e577,GA,4,1,22.18,5,0.04508566275924256,1
5f52b4ed09e6d05bcd10e577,GA,5,1,38.587,5,0.025915463757223933,1
5f52b4ed09e6d05bcd10e577,GA,6,1,26.184,5,0.03819126183929117,1
5f52b4ed09e6d05bcd10e577,GA,8,1,11.43,5,0.08748906386701663,2
5f52b4ed09e6d05bcd10e577,GA,9,1,18.648,5,0.053625053625053626,2
5f52b4ed09e6d05bcd10e577,GA,10,1,33.54,4,0.02981514609421586,2
5f52b4ed09e6d05bcd10e577,GA,11,1,80.869,4,0.012365677824629957,2
5f52b4ed09e6d05bcd10e577,GA,12,1,44.697,4,0.02237286618788733,2
5c86303fc2ceec001719a6eb,GA,2,1,7.671,5,0.13036110024768607,1
5c86303fc2ceec001719a6eb,GA,3,1,7.501,5,0.13331555792560992,1
5c86303fc2ceec001719a6eb,GA,4,1,14.792,5,0.06760411032990805,1
5c86303fc2ceec001719a6eb,GA,5,1,32.4,5,0.0308641975308642,1
5c86303fc2ceec001719a6eb,GA,6,1,60.262,5,0.016594205303508015,1
5c86303fc2ceec001719a6eb,GA,8,1,18.96,5,0.05274261603375527,2
5c86303fc2ceec001719a6eb,GA,9,1,20.4,5,0.04901960784313726,2
5c86303fc2ceec001719a6eb,GA,10,1,23.196,4,0.043110881186411446,2
5c86303fc2ceec001719a6eb,GA,11,1,54.893,5,0.018217259031206166,2
5c86303fc2ceec001719a6eb,GA,12,1,37.12,5,0.026939655172413795,2
5f5e9f1718746376c843da85,GA,2,1,22.512,4,0.04442075337597726,1
5f5e9f1718746376c843da85,GA,3,1,16.654,4,0.060045634682358594,1
5f5e9f1718746376c843da85,GA,4,1,38.197,4,0.0261800664973689,1
5f5e9f1718746376c843da85,GA,5,1,35.241,3,0.028376039272438352,1
5f5e9f1718746376c843da85,GA,6,1,163.955,2,0.006099234546064468,1
5f5e9f1718746376c843da85,GA,8,1,19.368,4,0.05163155720776539,2
5f5e9f1718746376c843da85,GA,9,1,20.826,3,0.04801690194948622,2
5f5e9f1718746376c843da85,GA,10,0,34.092,4,0.0,2
5f5e9f1718746376c843da85,GA,11,1,36.227,3,0.02760372098158832,2
5f5e9f1718746376c843da85,GA,12,1,30.53,2,0.03275466754012447,2
5f4293939d4eda48c389e3dd,GA,2,1,26.517,4,0.03771165667307765,1
5f4293939d4eda48c389e3dd,GA,3,1,18.786,4,0.05323112956456936,1
5f4293939d4eda48c389e3dd,GA,4,1,21.383,4,0.046766122620773516,1
5f4293939d4eda48c389e3dd,GA,5,1,41.618,3,0.024028064779662645,1
5f4293939d4eda48c389e3dd,GA,6,1,73.846,3,0.013541694878530996,1
5f4293939d4eda48c389e3dd,GA,8,1,10.729,5,0.09320533134495294,2
5f4293939d4eda48c389e3dd,GA,9,1,21.993,3,0.04546901286773065,2
5f4293939d4eda48c389e3dd,GA,10,0,121.51,3,0.0,2
5f4293939d4eda48c389e3dd,GA,11,1,33.236,3,0.030087856541100015,2
5f4293939d4eda48c389e3dd,GA,12,1,281.998,2,0.0035461244405988698,2
5706fb93914b7100093b7925,GA,2,1,8.433,5,0.11858176212498518,1
5706fb93914b7100093b7925,GA,3,1,5.446,5,0.18362100624311423,1
5706fb93914b7100093b7925,GA,4,1,7.308,5,0.13683634373289547,1
5706fb93914b7100093b7925,GA,5,1,10.383,4,0.09631127805065974,1
5706fb93914b7100093b7925,GA,6,1,19.567,3,0.05110645474523432,1
5706fb93914b7100093b7925,GA,8,1,4.222,5,0.23685457129322593,2
5706fb93914b7100093b7925,GA,9,1,8.25,5,0.12121212121212122,2
5706fb93914b7100093b7925,GA,10,1,32.345,4,0.03091667954861648,2
5706fb93914b7100093b7925,GA,11,0,18.99,4,0.0,2
5706fb93914b7100093b7925,GA,12,0,10.122,3,0.0,2
5cc1d40a0c244900013b90b2,GA,2,1,12.303,5,0.08128098837681866,1
5cc1d40a0c244900013b90b2,GA,3,1,8.795,5,0.1137009664582149,1
5cc1d40a0c244900013b90b2,GA,4,1,15.746,5,0.06350819255683983,1
5cc1d40a0c244900013b90b2,GA,5,1,24.453,4,0.040894777736883,1
5cc1d40a0c244900013b90b2,GA,6,1,16.661,4,0.060020406938359035,1
5cc1d40a0c244900013b90b2,GA,8,1,7.24,5,0.13812154696132597,2
5cc1d40a0c244900013b90b2,GA,9,1,10.91,5,0.09165902841429881,2
5cc1d40a0c244900013b90b2,GA,10,1,26.747,4,0.03738737054622948,2
5cc1d40a0c244900013b90b2,GA,11,1,29.09,4,0.034376074252320386,2
5cc1d40a0c244900013b90b2,GA,12,1,52.434,4,0.019071594766754397,2
5c6325a730ccf800019350c6,GA,2,0,42.831,3,0.0,1
5c6325a730ccf800019350c6,GA,3,1,33.084,4,0.03022609116189094,1
5c6325a730ccf800019350c6,GA,4,0,31.011,4,0.0,1
5c6325a730ccf800019350c6,GA,5,1,44.575,2,0.02243409983174425,1
5c6325a730ccf800019350c6,GA,6,1,27.922,4,0.03581405343456772,1
5c6325a730ccf800019350c6,GA,8,1,16.004,5,0.062484378905273676,2
5c6325a730ccf800019350c6,GA,9,1,13.866,3,0.07211885186787827,2
5c6325a730ccf800019350c6,GA,10,1,57.07,3,0.017522340984755563,2
5c6325a730ccf800019350c6,GA,11,1,39.906,4,0.02505888838771112,2
5c6325a730ccf800019350c6,GA,12,1,44.985,3,0.022229632099588753,2
5483702ffdf99b24c654b810,GA,2,1,14.35,5,0.06968641114982578,1
5483702ffdf99b24c654b810,GA,3,1,14.792,5,0.06760411032990805,1
5483702ffdf99b24c654b810,GA,4,1,11.262,5,0.08879417510211329,1
5483702ffdf99b24c654b810,GA,5,1,19.202,5,0.05207790855119258,1
5483702ffdf99b24c654b810,GA,6,0,14.114,4,0.0,1
5483702ffdf99b24c654b810,GA,8,1,12.748,5,0.07844367743959837,2
5483702ffdf99b24c654b810,GA,9,0,17.013,1,0.0,2
5483702ffdf99b24c654b810,GA,10,1,19.308,5,0.05179200331468821,2
5483702ffdf99b24c654b810,GA,11,1,18.975,4,0.052700922266139656,2
5483702ffdf99b24c654b810,GA,12,0,27.253,2,0.0,2
5980fff19bf4fe0001070984,GA,2,1,9.112,5,0.10974539069359086,1
5980fff19bf4fe0001070984,GA,3,1,16.617,3,0.06017933441656135,1
5980fff19bf4fe0001070984,GA,4,1,13.983,4,0.0715154115711936,1
5980fff19bf4fe0001070984,GA,5,1,20.471,2,0.04884959210590591,1
5980fff19bf4fe0001070984,GA,6,0,16.104,2,0.0,1
5980fff19bf4fe0001070984,GA,8,1,13.666,5,0.07317430118542367,2
5980fff19bf4fe0001070984,GA,9,1,10.383,3,0.09631127805065974,2
5980fff19bf4fe0001070984,GA,10,0,36.089,1,0.0,2
5980fff19bf4fe0001070984,GA,11,1,18.744,1,0.05335040546308152,2
5980fff19bf4fe0001070984,GA,12,1,30.352,1,0.03294675803900896,2
5d549deaec261c001a88748f,GA,2,1,17.347,5,0.057646855364039885,1
5d549deaec261c001a88748f,GA,3,1,15.212,5,0.06573757559821194,1
5d549deaec261c001a88748f,GA,4,1,16.111,5,0.0620693935820247,1
5d549deaec261c001a88748f,GA,5,1,17.659,4,0.05662834815108444,1
5d549deaec261c001a88748f,GA,6,1,35.089,4,0.02849895978796774,1
5d549deaec261c001a88748f,GA,8,1,8.258,5,0.12109469605231292,2
5d549deaec261c001a88748f,GA,9,1,14.411,5,0.06939143709666228,2
5d549deaec261c001a88748f,GA,10,0,96.908,4,0.0,2
5d549deaec261c001a88748f,GA,11,1,39.23,4,0.025490695895997964,2
5d549deaec261c001a88748f,GA,12,1,125.158,4,0.007989900765432493,2
5c2ba30059ce1100010724b1,GA,2,1,13.361,5,0.0748446972531996,1
5c2ba30059ce1100010724b1,GA,3,1,16.019,3,0.06242586928022973,1
5c2ba30059ce1100010724b1,GA,4,1,37.242,4,0.02685140432844638,1
5c2ba30059ce1100010724b1,GA,5,1,24.477,3,0.040854679903582956,1
5c2ba30059ce1100010724b1,GA,6,1,47.025,3,0.02126528442317916,1
5c2ba30059ce1100010724b1,GA,8,1,8.122,5,0.12312238364934745,2
5c2ba30059ce1100010724b1,GA,9,1,11.59,3,0.08628127696289906,2
5c2ba30059ce1100010724b1,GA,10,0,41.186,3,0.0,2
5c2ba30059ce1100010724b1,GA,11,1,14.471,3,0.06910372469076083,2
5c2ba30059ce1100010724b1,GA,12,1,17.555,2,0.05696382796923953,2
5efcbd999aad650a6e316a7f,GA,2,1,15.121,5,0.06613319224918987,1
5efcbd999aad650a6e316a7f,GA,3,1,12.813,5,0.07804573480059314,1
5efcbd999aad650a6e316a7f,GA,4,1,15.358,5,0.06511264487563484,1
5efcbd999aad650a6e316a7f,GA,5,1,21.399,5,0.046731155661479507,1
5efcbd999aad650a6e316a7f,GA,6,1,33.417,5,0.029924888529790226,1
5efcbd999aad650a6e316a7f,GA,8,1,9.563,5,0.1045696957021855,2
5efcbd999aad650a6e316a7f,GA,9,1,7.912,5,0.1263902932254803,2
5efcbd999aad650a6e316a7f,GA,10,1,18.665,5,0.05357621216180016,2
5efcbd999aad650a6e316a7f,GA,11,1,29.276,5,0.03415767181308922,2
5efcbd999aad650a6e316a7f,GA,12,1,27.703,5,0.036097173591307805,2
5f58f1d3b5424a0b55fd0633,GA,2,0,20.473,4,0.0,1
5f58f1d3b5424a0b55fd0633,GA,3,1,24.383,3,0.04101218061764344,1
5f58f1d3b5424a0b55fd0633,GA,4,0,11.391,5,0.0,1
5f58f1d3b5424a0b55fd0633,GA,5,1,27.356,4,0.03655505190817371,1
5f58f1d3b5424a0b55fd0633,GA,6,1,12.981,3,0.077035667514059,1
5f58f1d3b5424a0b55fd0633,GA,8,1,18.988,5,0.052664840952180325,2
5f58f1d3b5424a0b55fd0633,GA,9,1,22.857,3,0.043750273439208995,2
5f58f1d3b5424a0b55fd0633,GA,10,0,36.98,4,0.0,2
5f58f1d3b5424a0b55fd0633,GA,11,1,28.713,3,0.0348274300839341,2
5f58f1d3b5424a0b55fd0633,GA,12,1,25.58,4,0.03909304143862393,2
59614e6887bef300013a4bb1,GA,2,1,14.648,5,0.06826870562534135,1
59614e6887bef300013a4bb1,GA,3,1,15.241,5,0.06561249261859459,1
59614e6887bef300013a4bb1,GA,4,1,16.512,5,0.060562015503875966,1
59614e6887bef300013a4bb1,GA,5,1,32.84,5,0.03045066991473812,1
59614e6887bef300013a4bb1,GA,6,1,42.384,5,0.02359380898452246,1
59614e6887bef300013a4bb1,GA,8,1,10.065,5,0.09935419771485346,2
59614e6887bef300013a4bb1,GA,9,1,8.904,5,0.11230907457322552,2
59614e6887bef300013a4bb1,GA,10,1,35.496,5,0.02817218841559612,2
59614e6887bef300013a4bb1,GA,11,1,95.576,5,0.010462877709885328,2
59614e6887bef300013a4bb1,GA,12,1,49.761,5,0.020096059162798174,2
5decf59cca37283b0bf4d630,GA,2,1,10.248,5,0.09758001561280251,1
5decf59cca37283b0bf4d630,GA,3,1,8.136,5,0.12291052114060964,1
5decf59cca37283b0bf4d630,GA,4,1,11.895,5,0.08406893652795293,1
5decf59cca37283b0bf4d630,GA,5,1,13.623,5,0.07340527049842178,1
5decf59cca37283b0bf4d630,GA,6,1,13.28,5,0.07530120481927711,1
5decf59cca37283b0bf4d630,GA,8,1,6.193,5,0.16147263038914905,2
5decf59cca37283b0bf4d630,GA,9,1,12.192,5,0.08202099737532809,2
5decf59cca37283b0bf4d630,GA,10,1,20.864,5,0.04792944785276074,2
5decf59cca37283b0bf4d630,GA,11,1,33.416,5,0.02992578405554226,2
5decf59cca37283b0bf4d630,GA,12,1,26.56,5,0.03765060240963856,2
5e5c00024b439f3eb41a24d1,GA,2,1,14.843,5,0.06737182510274203,1
5e5c00024b439f3eb41a24d1,GA,3,1,25.202,5,0.03967939052456154,1
5e5c00024b439f3eb41a24d1,GA,4,1,16.222,5,0.06164468006411046,1
5e5c00024b439f3eb41a24d1,GA,5,1,22.399,5,0.044644850216527525,1
5e5c00024b439f3eb41a24d1,GA,6,1,16.133,5,0.06198475175106924,1
5e5c00024b439f3eb41a24d1,GA,8,1,8.439,5,0.11849745230477544,2
5e5c00024b439f3eb41a24d1,GA,9,1,16.091,5,0.06214654154496302,2
5e5c00024b439f3eb41a24d1,GA,10,1,43.688,5,0.022889580662882256,2
5e5c00024b439f3eb41a24d1,GA,11,1,26.966,5,0.03708373507379663,2
5e5c00024b439f3eb41a24d1,GA,12,1,52.84,5,0.018925056775170323,2
5f22de3904d2a80008ca108a,GA,2,1,35.209,4,0.028401829077792606,1
5f22de3904d2a80008ca108a,GA,3,1,23.145,3,0.04320587599913588,1
5f22de3904d2a80008ca108a,GA,4,1,42.039,4,0.02378743547658127,1
5f22de3904d2a80008ca108a,GA,5,1,57.519,3,0.017385559554234254,1
5f22de3904d2a80008ca108a,GA,6,1,105.058,2,0.009518551657179844,1
5f22de3904d2a80008ca108a,GA,8,1,49.607,4,0.020158445380692242,2
5f22de3904d2a80008ca108a,GA,9,1,25.215,3,0.039658933174697604,2
5f22de3904d2a80008ca108a,GA,10,0,132.92,3,0.0,2
5f22de3904d2a80008ca108a,GA,11,1,139.104,2,0.007188865884518058,2
5f22de3904d2a80008ca108a,GA,12,1,131.793,2,0.0075876564005675565,2
5f452eba7fdd360add338a96,GA,2,1,18.944,5,0.052787162162162164,1
5f452eba7fdd360add338a96,GA,3,1,22.76,4,0.04393673110720562,1
5f452eba7fdd360add338a96,GA,4,1,18.438,4,0.05423581733376722,1
5f452eba7fdd360add338a96,GA,5,1,21.978,4,0.045500045500045494,1
5f452eba7fdd360add338a96,GA,6,1,19.073,4,0.05243013684265716,1
5f452eba7fdd360add338a96,GA,8,1,27.559,4,0.036285786857288,2
5f452eba7fdd360add338a96,GA,9,1,28.724,3,0.03481409274474307,2
5f452eba7fdd360add338a96,GA,10,1,50.302,2,0.019879925251481054,2
5f452eba7fdd360add338a96,GA,11,1,38.326,2,0.026091948024839533,2
5f452eba7fdd360add338a96,GA,12,1,39.9,1,0.025062656641604012,2
5d758a3b5eeed2,GA,2,1,17.651,5,0.05665401393688743,1
5d758a3b5eeed2,GA,3,1,20.611,5,0.04851778176701761,1
5d758a3b5eeed2,GA,4,1,24.243,5,0.04124902033576703,1
5d758a3b5eeed2,GA,5,1,25.202,5,0.03967939052456154,1
5d758a3b5eeed2,GA,6,1,41.828,4,0.023907430429377447,1
5d758a3b5eeed2,GA,8,1,20.596,5,0.04855311711011847,2
5d758a3b5eeed2,GA,9,1,16.403,5,0.06096445772114858,2
5d758a3b5eeed2,GA,10,0,39.499,5,0.0,2
5d758a3b5eeed2,GA,11,0,73.194,5,0.0,2
5d758a3b5eeed2,GA,12,0,161.215,1,0.0,2
5c81f8a4e534f80016132626,GA,2,1,7.129,5,0.14027212792818067,1
5c81f8a4e534f80016132626,GA,3,1,6.722,5,0.14876524843796488,1
5c81f8a4e534f80016132626,GA,4,1,10.667,5,0.09374707040404988,1
5c81f8a4e534f80016132626,GA,5,1,8.821,5,0.11336583153837433,1
5c81f8a4e534f80016132626,GA,6,1,9.268,5,0.10789814415192057,1
5c81f8a4e534f80016132626,GA,8,1,10.504,5,0.09520182787509521,2
5c81f8a4e534f80016132626,GA,9,1,6.328,5,0.15802781289506954,2
5c81f8a4e534f80016132626,GA,10,1,18.053,4,0.05539245554755442,2
5c81f8a4e534f80016132626,GA,11,1,22.03,4,0.04539264639128461,2
5c81f8a4e534f80016132626,GA,12,1,14.567,4,0.06864831468387451,2
5f3e6c878e0c6807403c1941,GA,2,1,13.498,5,0.07408504963698326,1
5f3e6c878e0c6807403c1941,GA,3,1,22.116,4,0.045216133116295895,1
5f3e6c878e0c6807403c1941,GA,4,1,11.882,4,0.0841609156707625,1
5f3e6c878e0c6807403c1941,GA,5,1,9.681,3,0.10329511414110114,1
5f3e6c878e0c6807403c1941,GA,6,1,17.146,4,0.05832264084917765,1
5f3e6c878e0c6807403c1941,GA,8,1,8.369,5,0.1194885888397658,2
5f3e6c878e0c6807403c1941,GA,9,1,16.554,4,0.06040836051709557,2
5f3e6c878e0c6807403c1941,GA,10,0,17.147,4,0.0,2
5f3e6c878e0c6807403c1941,GA,11,0,22.45,4,0.0,2
5f3e6c878e0c6807403c1941,GA,12,0,25.035,3,0.0,2
5db2d023d76f07000b00349a,GA,2,1,21.678,4,0.04612971676353907,1
5db2d023d76f07000b00349a,GA,3,1,10.647,4,0.09392317084624777,1
5db2d023d76f07000b00349a,GA,4,1,17.884,4,0.05591590248266607,1
5db2d023d76f07000b00349a,GA,5,1,17.139,4,0.05834646128712294,1
5db2d023d76f07000b00349a,GA,6,0,30.353,3,0.0,1
