uid,cid,acc,time,conf,type,acc/time
5f512315a90f9b305d92c8f5,HA,1.0,27.525799999999993,3.8,2,0.036329552637888826
5d7369a9ff5c0e001952986e,HA,1.0,33.227199999999996,4.0,1,0.03009582510714114
5d7369a9ff5c0e001952986e,HA,0.8,55.2856,3.4,2,0.014470314150520207
5f4e2cd9edde0cb197d6b0b2,HA,1.0,21.2746,5.0,1,0.04700440901356547
5f4e2cd9edde0cb197d6b0b2,HA,1.0,21.377,5.0,2,0.046779248725265475
5f57c77fc54e382d46b65cfa,HA,1.0,17.195,3.8,1,0.05815644082582146
5f57c77fc54e382d46b65cfa,HA,1.0,23.8128,3.2,2,0.041994221595108516
5f48977830f69f364ad3d331,HA,1.0,14.837800000000001,5.0,1,0.06739543598107535
5f48977830f69f364ad3d331,HA,1.0,24.453,5.0,2,0.040894777736883
5efa66c030577f1782e0311a,HA,1.0,26.037599999999998,4.8,1,0.03840599748056657
5efa66c030577f1782e0311a,HA,0.6,29.387,3.8,2,0.020417191275053596
5eb87e96121d857d18e28e28,HA,1.0,74.97,4.6,1,0.013338668800853675
5eb87e96121d857d18e28e28,HA,1.0,60.937,4.4,2,0.016410391059618952
5db0e56e95628c0011e6df82,HA,1.0,24.083199999999998,4.6,1,0.04152272123305873
5db0e56e95628c0011e6df82,HA,1.0,46.593599999999995,2.6,2,0.021462175062669554
5ecbdb76e72f9577c2ad60d6,HA,1.0,14.681199999999999,4.8,1,0.06811432307985724
5ecbdb76e72f9577c2ad60d6,HA,1.0,17.769200000000005,4.6,2,0.05627715372667311
5ef63e2638b9f0303d5e4e72,HA,1.0,24.4954,4.6,1,0.040823991443291394
5ef63e2638b9f0303d5e4e72,HA,0.8,56.701400000000014,2.0,2,0.014108999072333308
5eadba3c2ee2df08c162dc70,HA,1.0,22.0342,4.8,1,0.045383993973005604
5eadba3c2ee2df08c162dc70,HA,1.0,22.212400000000002,4.6,2,0.0450198987952675
5f1c6da2c4f2700bd5139994,HA,1.0,15.794599999999999,4.8,1,0.06331277778481254
5f1c6da2c4f2700bd5139994,HA,1.0,27.5168,3.6,2,0.036341435050587276
5eff6492814d8101d8ca4bcc,HA,0.4,28.055,2.4,1,0.014257708073427197
5eff6492814d8101d8ca4bcc,HA,0.8,26.2006,1.4,2,0.0305336519011015
5f5174760868af3ce9a5d9f7,HA,0.6,32.1072,4.0,1,0.018687397219315293
5f5174760868af3ce9a5d9f7,HA,0.6,29.015800000000002,3.8,2,0.020678389015639752
59b73df56039190001eaa9e7,HA,1.0,17.668799999999997,4.6,1,0.056596939237526046
59b73df56039190001eaa9e7,HA,0.8,33.7144,4.0,2,0.02372873312293857
5f4fdc5c17b4c210b9f57f4e5f4fdc5c17b4c210b9f57f4e,HA,1.0,23.698,3.6,1,0.04219765381044814
5f4fdc5c17b4c210b9f57f4e5f4fdc5c17b4c210b9f57f4e,HA,0.8,33.5894,2.2,2,0.023817037517788353
5f233ef24281050e715ca769,HA,1.0,37.403800000000004,4.4,1,0.026735251498510845
5f233ef24281050e715ca769,HA,0.8,28.038999999999998,4.2,2,0.028531688005991658
5f084541958a6502a4f7233d,HA,1.0,14.8636,5.0,1,0.06727845205737507
5f084541958a6502a4f7233d,HA,0.8,23.5706,5.0,2,0.03394058700245221
5bc4784e85214800017d8c1a,HA,1.0,26.267600000000005,4.8,1,0.038069713258919724
5bc4784e85214800017d8c1a,HA,0.8,41.295,3.6,2,0.01937280542438552
5be09f04292b640001699b20,HA,1.0,38.531,4.4,1,0.025953128649658718
5be09f04292b640001699b20,HA,1.0,19.542,3.8,2,0.051171835022003884
5f25c45891051f000bee3ea7,HA,1.0,20.980399999999996,4.4,1,0.04766353358372577
5f25c45891051f000bee3ea7,HA,1.0,25.2754,3.8,2,0.03956416120021839
5df22e4c361a85123b9467d0,HA,1.0,20.9578,4.8,1,0.047714931910792166
5df22e4c361a85123b9467d0,HA,0.8,26.177999999999997,4.4,2,0.030560012224004895
5f2b0f0be865284c2b3fa91d,HA,1.0,24.1748,4.6,1,0.04136538875192349
5f2b0f0be865284c2b3fa91d,HA,0.6,23.785200000000007,3.8,2,0.025225770647293266
5ebc4cf20a5e67079c78776d,HA,1.0,19.2218,3.8,1,0.05202426411678406
5ebc4cf20a5e67079c78776d,HA,0.8,16.391199999999998,3.6,2,0.04880667675337987
5e36fcbec0a4dc6800b82e28,HA,1.0,86.62100000000001,4.2,1,0.01154454462543725
5e36fcbec0a4dc6800b82e28,HA,1.0,102.96419999999998,3.6,2,0.00971211353072233
5f4d0e546aa639969e6d8701,HA,1.0,17.379200000000004,5.0,1,0.057540047873319816
5f4d0e546aa639969e6d8701,HA,1.0,19.772600000000004,5.0,2,0.05057503818415382
5edd5ca2fa8f13101b0b0e27,HA,1.0,19.769600000000004,5.0,1,0.05058271285205567
5edd5ca2fa8f13101b0b0e27,HA,1.0,34.702200000000005,4.8,2,0.028816616813919574
5f0354704532c82550263e33,HA,1.0,17.1586,5.0,1,0.05827981303835977
5f0354704532c82550263e33,HA,1.0,28.2414,5.0,2,0.03540900946836913
5f3f0641de4e871ea98cf4ee,HA,1.0,12.8122,4.6,1,0.07805060801423643
5f3f0641de4e871ea98cf4ee,HA,1.0,22.880599999999998,4.4,2,0.04370514759228342
